subject_id,ankle,arm-length,bicep,calf,chest,forearm,height,hip,leg-length,shoulder-breadth,shoulder-to-crotch,thigh,waist,wrist
2_BeBSniuQH0bL7o-bh2BqWPFbUcf0t8XI4dxewSUbc,26.98398208618164,51.234188079833984,33.27323532104492,43.6143684387207,105.00955200195312,30.06161117553711,179.0930633544922,110.53997039794922,82.16754150390625,37.06996154785156,68.7894287109375,63.52382278442383,97.99356079101562,19.968629837036133
2gXmeTyx3QNggAJ-oY6U8yrt5NDp8J7zfYQb-xSB434,25.916948318481445,51.2837142944336,30.120725631713867,39.50381851196289,98.67947387695312,26.64065933227539,173.56455993652344,96.04930114746094,79.14909362792969,37.7902717590332,67.23734283447266,52.17918395996094,83.94132232666016,16.347064971923828
3lqFXTxm9s3cltziV-MU0Ru7SIFr1crgfkpYlty3_8o,23.64725112915039,46.91213607788086,28.125293731689453,35.96686935424805,106.78352355957033,26.735332489013672,160.23094177246094,101.3183135986328,74.26028442382812,33.8056526184082,57.62715911865234,51.2707405090332,90.3343734741211,17.665124893188477
40jyjsY-6305fXhV2zgB2kzDoJ-oAOiEJFzFgPsHaXU,23.45267677307129,45.45943069458008,23.90740394592285,31.19521713256836,93.950927734375,22.38926124572754,165.28773498535156,91.75447082519533,75.07516479492188,32.49729919433594,61.27495574951172,41.694637298583984,82.23079681396484,15.305133819580078
2aJQIOdBbvgYWOXDRTI8J1oInWp27begNBGx8LNRYGo,23.576379776000977,44.27771759033203,29.2929744720459,35.95082473754883,102.427978515625,25.44732093811035,159.9240264892578,100.52873992919922,72.08491516113281,32.849639892578125,58.6887321472168,52.757022857666016,82.02029418945312,16.141162872314453
4PHz7YSvqsSLBdU2XPf7lh9ORQC-0B-dukLIG4PxS48,22.45323944091797,42.83262252807617,26.24311065673828,37.13792037963867,88.35684204101562,23.533388137817383,158.4844970703125,98.42938232421876,72.45860290527344,31.007463455200195,58.23748016357422,51.30093002319336,76.08182525634766,14.395955085754396
3GqMbwCScUT-9HV_AYNEg15NJXnV1ucqd2iqzVIEU6g,25.253910064697266,54.72212219238281,34.83121109008789,35.742828369140625,106.56684112548828,29.100704193115234,180.08485412597656,107.06932067871094,85.66056823730469,38.88164520263672,66.1927719116211,57.03866195678711,94.53956604003906,18.184307098388672
4QBR34Xt4joslUTlYKpR0cRqjd3xWW4r3-BQBDxTTzo,22.30153465270996,49.82426071166992,31.712621688842773,39.44655227661133,101.85441589355467,25.17811584472656,172.02320861816406,107.05377960205078,77.51947021484375,35.462589263916016,66.7182846069336,56.74517822265625,89.22872924804688,15.936226844787598
3hpDSNj5_25ceylKU4jJLSldgKCE4QJRGi2mmPqAcOA,27.34675407409668,48.45476913452149,45.58306884765625,45.4913330078125,139.6776123046875,34.41780471801758,177.80587768554688,132.3111572265625,79.6469955444336,42.19264221191406,72.90435028076172,74.92792510986328,130.9711456298828,20.84737777709961
489HgtmBtqFJ9c4i5YSmS5RcbGxfg0kUD5him8uUE1E,24.923887252807617,46.60215759277344,38.51383209228516,41.8359489440918,123.67066192626952,31.671348571777344,159.232666015625,117.57249450683594,74.79420471191406,35.562530517578125,58.66489791870117,65.96142578125,102.49906158447266,18.911033630371094
59bc275b681516389ccf413e,24.813207626342773,47.25279998779297,35.72149658203125,42.308536529541016,131.69024658203125,28.84510612487793,166.32949829101562,134.38021850585938,74.77983856201172,35.88800811767578,64.39807891845703,72.52210998535156,118.11658477783205,17.411802291870117
4qlqgGEPnbkySuq_MAHB1dC_t_ltqTgeKo0e4FPSxH4,20.911277770996094,45.21063995361328,22.163549423217773,34.25910186767578,82.0628433227539,20.79930305480957,154.51976013183594,86.07960510253906,70.53622436523438,31.871562957763672,55.562442779541016,44.74957656860352,67.30889129638672,13.32322883605957
59bc275b681516389ccf4138,23.35047912597656,47.50703048706055,33.91725540161133,40.758426666259766,109.34066772460938,27.51582717895508,164.8698272705078,111.8002700805664,74.8392105102539,34.4202766418457,62.15525817871094,61.70435333251953,96.26175689697266,16.693178176879883
4ILmdGi7cOtZv6qiQ6TnehCUU3OOI6M3K4S-c7Ir-LA,22.1430606842041,50.341087341308594,26.28035545349121,34.09700393676758,89.79939270019531,23.13956642150879,166.57321166992188,96.88197326660156,78.86414337158203,30.85275077819824,60.28523254394531,52.218360900878906,78.21419525146484,15.056265830993652
4rwj1-rYNLdbP_nsUg4bqZ4JhcemGrnFl9KSsWRDRVE,24.18340492248535,51.381378173828125,31.246225357055664,35.2693977355957,104.19681549072266,27.3343563079834,179.1180877685547,96.62368774414062,81.53863525390625,38.15660858154297,66.45777130126953,54.01554489135742,79.29971313476562,16.280452728271484
59bc2768681516389ccf4632,25.362319946289062,49.39654159545898,30.967529296875,38.20823669433594,107.29695129394533,27.87825965881348,172.91510009765625,105.65022277832033,74.62328338623047,38.34026336669922,69.92155456542969,51.51555633544922,99.00374603271484,17.41813087463379
59bc275b681516389ccf4162,23.786705017089844,48.035587310791016,46.25094223022461,41.64645385742188,158.0977325439453,31.22245407104492,168.7707061767578,136.50750732421875,75.73249053955078,40.58317565917969,65.34883880615234,67.62435913085938,137.78074645996094,17.474416732788086
59bc2765681516389ccf4548,24.59681510925293,55.16533279418945,26.86208152770996,37.47287368774414,93.3475570678711,25.16285896301269,182.7921600341797,101.337158203125,93.09151458740234,32.55315017700195,61.996192932128906,53.75894546508789,80.45989990234375,15.633667945861816
59bc2768681516389ccf4649,28.036964416503903,49.842567443847656,36.46091842651367,44.83620834350586,118.28964233398438,32.0355339050293,178.02403259277344,117.09722900390624,79.2276382446289,38.80396270751953,72.07630157470703,65.87136840820312,111.1035614013672,20.2395076751709
59bc276f681516389ccf48b0,22.93926048278809,48.08662414550781,24.91339683532715,36.56696319580078,86.70921325683594,22.75092124938965,161.23806762695312,91.49717712402344,75.0075912475586,31.95474624633789,58.83163833618164,47.75301361083984,77.90933990478516,14.747272491455078
59bc2765681516389ccf4506,22.63100814819336,47.41720581054688,30.47331428527832,37.7325325012207,98.0912857055664,24.755634307861328,166.69068908691406,110.42290496826172,74.4189224243164,34.15828323364258,64.37385559082031,54.09380340576172,91.75557708740234,16.14094352722168
5NEY_5lj3LQcxtHNYCjcqS5vMJ8okWrt2PkRbl8SWfs,21.37470245361328,44.409767150878906,23.1318473815918,31.916154861450195,81.38123321533203,21.820714950561523,158.4619903564453,84.66533660888672,72.38705444335938,31.66289710998535,56.79716110229492,43.91062927246094,66.8501968383789,14.030108451843262
5TJEjrEATRi6qua4FW3KsC9a34Nf2JWV572lOKqWItU,20.97086524963379,48.64054107666016,24.54718971252441,34.283626556396484,88.28095245361328,22.410701751708984,161.8383026123047,95.84891510009766,75.76651763916016,32.63264083862305,57.37480163574219,49.2588996887207,75.70884704589844,14.220292091369627
5pSIIWpKbkRc51xX68ZYZFe1n1nViHZm_2Cep8keaow,20.353212356567383,43.88823318481445,24.348217010498047,32.51856994628906,79.85689544677734,20.62862205505371,151.2151336669922,87.69276428222656,69.36455535888672,32.07281494140625,54.48096084594727,45.39572143554688,71.20048522949219,14.024287223815918
59bc276e681516389ccf486b,22.311840057373047,49.34807205200195,26.371004104614254,35.39756774902344,91.6706314086914,22.800315856933597,165.81016540527344,96.37197875976562,78.16040802001953,31.874887466430664,60.1235237121582,50.52605819702149,77.95780944824219,15.460027694702148
5xqxW4siwJ2JZjsvbGnX4hArqM9rUT1yaya6ceEmzBQ,22.47386360168457,48.62628173828125,26.02956199645996,35.94886016845703,81.99512481689453,23.402400970458984,164.68258666992188,92.37269592285156,78.44749450683594,30.057655334472656,57.498966217041016,49.64302062988281,71.45844268798828,14.77553367614746
60qM1XQwZ1nYEa4xkAKSEeQPXDMZhARQQ7-eoib8NLg,26.24951934814453,49.77070999145508,32.99549865722656,42.191368103027344,121.42195892333984,30.11654090881348,175.7075958251953,110.888671875,75.19774627685547,39.02861404418945,72.50566101074219,58.72859191894531,113.65978240966795,20.053924560546875
6NGuzk2gwsmfRtM6l2BslVzfLrLy6eGSfWYT9cJ5ZH8,26.988698959350582,43.7561149597168,34.734214782714844,40.44739532470703,118.97248840332033,26.961589813232425,158.370361328125,123.66883850097656,71.4224853515625,35.46060562133789,60.69488525390625,60.28794479370117,99.48329162597656,16.44438362121582
6eQbm6gjjbOQhKo9bEr_qPN9pD6esc5UyYg5M9nx2j8,25.694948196411133,51.3983154296875,41.05497360229492,38.408721923828125,117.97547912597656,32.01847076416016,175.61512756347656,108.08917999267578,80.43858337402344,40.3297004699707,68.17345428466797,60.24814224243164,97.7697982788086,18.58370780944824
5TM9fQDmC20gmmXZuGLU0ucsepZRpx_SI-cW_afGpuk,26.56403541564941,50.29222106933594,38.02912139892578,45.79008102416992,122.39176177978516,29.229225158691406,174.03114318847656,131.6938018798828,76.50572967529297,35.29177474975586,67.74978637695312,67.27701568603516,115.02202606201172,17.859102249145508
6VGAL0i8H2arwCCu7CK2I_kAVbQY7zFp2qeIRIekL7Q,22.534013748168945,50.12561798095703,30.549301147460938,37.126495361328125,96.12750244140624,25.07286071777344,170.60130310058594,104.134033203125,80.22896575927734,34.60941696166992,62.794525146484375,55.786869049072266,87.11894226074219,16.645978927612305
7UZuaEb_MZocyFulIycwK91lB54gCnBQBVxEEIozBTA,23.57453346252441,50.29302978515625,31.23977279663086,35.825157165527344,110.08558654785156,27.58932304382324,176.1300048828125,104.0723648071289,79.67803192138672,38.40274810791016,67.22484588623047,54.14839172363281,107.4537353515625,17.763916015625
6yP1-b5Xwyrks-r-LvuIgt4gSkvUu6HbVHds-jHNX0Q,25.986616134643555,48.12802505493164,36.3449592590332,41.00528335571289,124.54197692871094,30.69242286682129,174.19232177734375,115.1156997680664,77.51734924316406,38.85368728637695,68.54232025146484,59.32983016967773,115.29894256591795,18.26924514770508
6JWWSl4hJ08_707MzdBolsPOvdgW74O4q1U9WVUG4co,27.19928741455078,51.7479362487793,35.46172332763672,44.86171340942383,131.56178283691406,31.57263946533203,183.0934295654297,115.88067626953124,81.4211654663086,42.07879257202149,71.26193237304688,61.26186752319336,122.5298080444336,19.808568954467773
85pSx8BihvIFzHAXyo4UIMehELIu_6AmakzM7CzmVHc,23.1628475189209,43.7908821105957,28.845626831054688,36.73573684692383,104.2970199584961,24.071269989013672,162.10162353515625,105.1808853149414,71.08042907714844,34.17443084716797,61.70067596435547,55.57572937011719,90.73526763916016,15.752249717712402
7BmrrDp9qXfGuZxXJpTZjvJ9gpp5dMYWDQYV8yNxFOM,27.360631942749023,52.78631210327149,34.30777740478516,44.102176666259766,127.7266845703125,30.4736442565918,187.0307159423828,121.85929870605467,86.38824462890625,38.40001678466797,69.69462585449219,60.9143180847168,116.23563385009766,19.22883415222168
8U4gOvl_8Vxtl_z4R0vCzHlP1yh_zQy3P5UqpXbZYTY,21.35118103027344,46.26739501953125,24.547531127929688,32.680110931396484,86.52423095703125,22.84374618530273,160.28561401367188,87.63267517089844,74.11315155029297,30.84627914428711,56.08660125732422,46.73910140991211,66.99285125732422,15.487499237060549
6hDHPg9Gl4xq_yiwOERDmD9yYMRDLE9zTuXC3-G82fo,23.06285858154297,48.27577590942383,29.89657592773437,35.81855010986328,98.70079040527344,24.138572692871094,163.06834411621094,104.940185546875,75.65560913085938,34.436710357666016,60.1395149230957,52.1616439819336,89.16572570800781,15.734051704406738
8QGTxvQvOppeq5L8fxdmmwBR09prMO5ukTzaSJ-iyFI,24.43259620666504,47.80668258666992,31.20659065246582,36.50794982910156,104.61883544921876,28.30439567565918,171.0524444580078,107.6463623046875,75.80437469482422,35.4626579284668,66.7972412109375,54.18254470825195,91.4363250732422,19.15195083618164
9UFHG00TNhVCbt815jL-xCLVUPEuUdDO0yHBPjYoAVk,25.10440444946289,52.35974884033203,30.243133544921875,42.16896057128906,100.42091369628906,27.75996398925781,170.70689392089844,104.5943374633789,81.38404846191406,33.47042465209961,61.85807800292969,57.86383438110352,86.0631332397461,17.317794799804688
9EaimZrRMF80lcFWZgOgL10d8T21DT0ZJ5fWTxjNYbo,24.128183364868164,46.2791748046875,39.87598037719727,40.72399520874024,131.00466918945312,31.18959045410156,159.986572265625,117.78693389892578,73.8365707397461,36.93025588989258,60.60509490966797,67.36995697021484,101.20260620117188,18.17018699645996
7dnXejm2Th498ayztH-MQHyk5QQkZhhgC9tTx2aLN7I,24.594846725463867,50.42741012573242,31.370380401611328,37.55004501342773,113.39644622802734,27.727792739868164,174.43409729003906,112.66050720214844,78.40084075927734,38.03120040893555,66.5030746459961,56.141937255859375,104.67681884765624,17.784774780273438
9IC9WEy5Pe3-L68GBQ2up5wFt93AaC7DRS8oaNiWQbg,24.72856330871582,54.031524658203125,32.882930755615234,39.16080474853516,105.41312408447266,29.13496780395508,188.110107421875,98.86341857910156,86.65692138671875,38.06064224243164,70.05843353271484,56.637428283691406,82.71583557128906,17.87684440612793
ADrQjvM6I-RSGe0_27H4bVrFMcLz3-ZgOX_iDb2D7Wc,26.56333541870117,49.56996154785156,38.86070251464844,46.495216369628906,137.70901489257812,28.822566986083984,168.57394409179688,142.5529327392578,76.26561737060547,38.55736923217773,64.51429748535156,76.18806457519531,117.42993927001952,17.8053035736084
AaEqTg39qkCJ41BcJeiby0-CYzNz0luCsYgL_JvdEoE,23.281307220458984,54.214088439941406,29.8760929107666,37.0786018371582,99.05722045898438,25.360279083251957,180.4021759033203,107.35359954833984,85.91641235351562,34.8768196105957,64.73005676269531,57.07298278808594,81.78971099853516,15.80113124847412
8VDPJXsMB2HMFf8Q86E8ZD9Lc-r4VjBM8Dh5XMLe1iI,24.331287384033203,49.72338104248047,36.75620269775391,42.2485237121582,118.59539794921876,29.706212997436523,168.8522491455078,129.89260864257812,78.8459243774414,34.475486755371094,64.11641693115234,69.4017333984375,104.19632720947266,17.049203872680664
AQ4chw5ez_DNNqEY0C7iIheOk4DEcyvZX0oDXQN_SZw,25.90656471252441,53.46607971191406,29.98474502563477,40.09314727783203,99.34275817871094,29.31552505493164,180.85389709472656,99.81700134277344,85.16634368896484,36.701446533203125,68.90877532958984,56.42419052124024,92.45130920410156,18.3509521484375
Ag3NIPCk-sgJZu7DK3JisnMnanNCfoR62fTnQjPk1IY,25.17975425720215,50.79948806762695,32.39304733276367,35.9041862487793,107.20211791992188,27.887601852416992,177.800048828125,100.57941436767578,81.06414794921875,38.24262619018555,70.41934204101562,53.92134475708008,94.31951141357422,16.74200439453125
B0WEf1gfS0toyENhLbi508wjdezEnB4VWUvueSUoYwg,22.072816848754883,44.80521774291992,27.17635726928711,36.59456634521485,92.16949462890624,22.993860244750977,157.32530212402344,98.44182586669922,69.95169067382812,32.39217758178711,58.690948486328125,50.14288711547852,84.48793029785156,14.6378755569458
ApaFHEE8GQXV-xDMQSUSMartSh9dZXXSwBdlntq-ds0,25.395727157592773,50.833740234375,26.69703865051269,37.38157272338867,92.64643096923828,24.997438430786133,173.00682067871094,93.19481658935548,78.20453643798828,35.75990295410156,66.7597885131836,48.87001419067383,82.08523559570312,17.42724609375
9WqMFHDk2TR3-oEDL4YXL_OKUh8OpOnILG4cBw6JBdo,21.535985946655277,48.3233757019043,23.48426628112793,31.176881790161133,85.28229522705078,21.957616806030277,165.7818145751953,90.0282974243164,76.7417984008789,33.28606414794922,59.61209487915039,44.30184555053711,75.9158935546875,15.17377758026123
C4eUasGyUmouxCn3dW_VQGEmcQZq2H1iQewpHcAnpY4,26.78132438659668,51.00764846801758,39.81922912597656,44.356258392333984,127.1275405883789,31.41091537475586,171.5508575439453,127.29202270507812,78.62350463867188,38.02378845214844,66.64810180664062,71.50042724609375,116.48085021972656,18.009706497192383
BES8fhGYi5ZlydfdUwF42mpmtZ_7LBx9QrQgIVXm9M0,24.607521057128903,48.61019134521485,30.616315841674805,39.7642707824707,103.30248260498048,26.057924270629883,168.7393798828125,107.87870025634766,76.56320190429688,36.047760009765625,62.74386596679688,56.2106819152832,87.58342742919922,16.4138126373291
BwIaXUO8HI5MpHaVqxuAiZ01pls4gM6FagV9b9ts5WQ,25.91832733154297,49.51531600952149,33.808990478515625,36.77595901489258,100.21031188964844,27.86451530456543,173.688232421875,96.21039581298828,79.56407928466797,36.019126892089844,66.15502166748047,52.588226318359375,91.63160705566406,18.336400985717773
CEKC3G5_9_ADiXbet78JjJBTOosFCi1gVDIPFaiO-HQ,25.573719024658203,50.24304962158203,31.357872009277344,39.53148651123047,100.58475494384766,27.058185577392575,180.9505157470703,101.72364044189452,80.80603790283203,37.2628173828125,68.27188873291016,53.90324401855469,89.980712890625,16.970964431762695
AcXtVN5DaisfM7J3T6N5F-ZePD30WawSdWJa-8IEPpA,26.15671730041504,51.79505157470703,34.60301971435547,38.63716506958008,108.7930908203125,30.038278579711918,186.13699340820312,112.5880889892578,82.38276672363281,38.854736328125,73.14167022705078,56.13032531738281,101.95818328857422,18.90830993652344
C8kR58Bg0CKU-zFCa6TrftedwuJcB0fc4668peTaQAI,26.846912384033203,49.7591438293457,31.12286758422852,37.63644027709961,101.84294891357422,27.43306350708008,172.08644104003906,101.06621551513672,75.93440246582031,37.12794494628906,66.8929214477539,57.719970703125,87.22444915771484,17.787799835205078
CE5PaY-_MjLeFzqHc1WwCbJjCAM4xva20sWN7MPPLmc,22.63926887512207,43.55043411254883,27.18707275390625,37.80711364746094,87.67111206054688,24.266969680786133,154.9039764404297,93.8387222290039,70.98464965820312,31.190149307250977,55.59171295166016,52.06158065795898,73.75670623779297,15.098040580749512
CfPEXNqdOYjrfMXM6aSmJeLTee7RYB12IbIpvIv85p4,25.3244571685791,52.76112365722656,24.81579971313477,34.567039489746094,92.63616180419922,23.8923397064209,177.77345275878906,91.55852508544922,81.9628677368164,35.42715072631836,66.61966705322266,46.55508804321289,77.78275299072266,15.709827423095703
CdGmN49IuFUblUTnOUmDraKKgTn3eC0SpJajr6qRfVQ,20.99245262145996,43.8858642578125,24.43361473083496,32.85859680175781,85.16121673583984,21.87429428100586,150.30686950683594,89.3326187133789,68.39985656738281,29.7430477142334,54.154293060302734,46.18164443969727,73.08224487304688,14.652831077575684
BDQE9C49TtoYtPGOLcINdrufHgoGZpGuMUFJ_StZPMo,21.13950538635254,44.1113510131836,29.732715606689453,34.452579498291016,100.0503921508789,24.245943069458008,151.79644775390625,101.9163055419922,67.29076385498047,33.538352966308594,56.55162811279297,52.08171081542969,85.20623779296875,15.665730476379396
DCv4XY9qnXbJwsYWLdQ_NBn9P_eS1a3CGkIVjCs70r4,23.38361358642578,52.499420166015625,31.28519630432129,37.257205963134766,99.0273208618164,26.9257926940918,177.5192413330078,98.61276245117188,79.59911346435547,37.67217254638672,68.04747772216797,48.8992805480957,86.28388214111328,15.967979431152344
D0G8uvIn-DF_BFWEhQnGKam7wgBT87Xk7qOc6J0_gUg,24.9810791015625,51.67667007446289,29.801773071289062,39.11079406738281,96.37688446044922,26.977636337280277,181.28717041015625,97.76292419433594,83.7340087890625,35.47491836547852,67.05598449707031,51.10542297363281,81.84776306152344,16.255773544311523
C_wJrNOhIWpaja4ncvdVenf51_qIKag-7RRYByEfvrg,23.308897018432617,43.219486236572266,26.8118896484375,35.581974029541016,99.2458724975586,24.03901672363281,151.21119689941406,96.375,69.0443115234375,32.314476013183594,56.463417053222656,51.955684661865234,78.95205688476562,15.726022720336914
DstnNPfFBk1UKZQfVLGUeuNYj4sSJ8Ne4oeYYNi2r1U,24.34416961669922,50.072715759277344,34.55413818359375,34.12980651855469,105.15442657470705,30.45820999145508,171.03335571289062,98.22955322265624,81.04794311523438,35.50762176513672,62.30150604248047,53.40066909790039,84.46031951904297,16.894670486450195
C6TvL5HJxoeNycj42LbN9PzqyqlY1mZs3E9O2SbtYMI,24.423194885253903,49.298561096191406,30.289663314819336,38.555908203125,102.47447204589844,28.19059181213379,175.34027099609375,102.5641860961914,78.943359375,35.603118896484375,65.93988800048828,51.06637573242188,96.56237030029295,17.44281578063965
DkMNvQQUXi62EQtW1lBt3tXvl-Jmg8M1-aBUYc6z1vc,22.719701766967773,43.86895751953125,26.285137176513672,36.92268753051758,89.3132095336914,24.08738136291504,153.11878967285156,94.16141510009766,67.72972106933594,30.498214721679688,57.60336685180664,53.31090927124024,76.25660705566406,15.294002532958984
Eg598gtFscEXzCbeeDI1UvyH5V9cpOnDa3of1X7QNdM,26.47762489318848,50.50318908691406,30.10123634338379,40.765045166015625,95.8352508544922,27.563371658325195,175.5289306640625,98.9190673828125,78.58712005615234,37.54851150512695,66.6727294921875,54.81661224365234,79.38764953613281,17.571449279785156
CWdfHbHsgGnj5jTc1478UQhGguuciXD5MNEBOtvyB3k,25.321876525878903,53.07949066162109,34.36069107055664,40.52902221679688,113.2257843017578,30.31154060363769,180.03533935546875,109.57288360595705,82.09329223632812,39.51165008544922,69.55299377441406,56.64405059814453,103.01238250732422,17.02920913696289
D00-s_iSFJTuoiceXOtt6DfE-ozZOtePxcy-kZQFrNQ,24.376190185546875,46.56362915039063,26.498762130737305,37.52681350708008,91.6976318359375,24.770174026489254,167.31739807128906,99.48011016845705,75.90205383300781,34.143898010253906,60.39704513549805,51.59051132202149,82.8977279663086,15.819812774658203
Edo_RWksTNfibAJuEmufmY8tMCVny2eoGJqHU_StuKE,23.551942825317383,49.59893798828125,36.1087646484375,35.75548553466797,111.18211364746094,29.04290199279785,175.29957580566406,104.30720520019533,77.47136688232422,38.96685028076172,68.32595825195312,56.89674377441406,95.1633758544922,16.96610450744629
En8QLW576zUomiqKqmbnAbRoQLtVzGaUNRt5zzNBYjM,25.13558006286621,51.98321533203125,28.855392456054688,33.69539260864258,99.02532958984376,25.141695022583008,173.77650451660156,99.8572769165039,80.75212097167969,36.87932205200195,66.1738052368164,48.84604644775391,90.23596954345705,16.701860427856445
Ev559J8sYhJBGQAcohEDshMRkWWPCJqUOMcZPo0vZQ8,24.214874267578125,51.36539077758789,30.461206436157227,32.21352005004883,95.78325653076172,26.50614356994629,180.56451416015625,93.41423797607422,83.08566284179688,37.35953903198242,66.33663177490234,48.73793029785156,74.2056884765625,16.42629051208496
Cnx_3RZkrvCxS-9dQAN635WAesZY1gjRST5V7FYWUS8,21.74700927734375,41.78587341308594,26.16543960571289,34.062068939208984,89.79727172851562,23.22270393371582,150.16653442382812,91.30935668945312,67.34357452392578,31.794981002807617,54.76662063598633,47.3022575378418,76.54219055175781,15.158936500549316
